"index","接受身份","工作經歷","學歷要求","科系要求","語文條件","擅長工具","工作技能"
163,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
164,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
165,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
166,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
167,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
168,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
169,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 義大利文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
170,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
171,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
172,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 其他外文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Internet Explorer、PowerPoint、Visio、Word"," 不拘 "
173,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習歡迎肢體障礙(下肢)(輕度)、肢體障礙(軀幹)、顏面損傷的身心障礙人士 "," 1年以上 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
174,"學生實習"," 不拘 "," 專科以上 "," 不拘 "," 越文 -- 聽 /略懂、說 /略懂、讀 /中等、寫 /中等  中文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Excel、PowerPoint","網站流量成效追蹤、廣告企劃案╱文案撰寫"
175,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 "," 不拘 ","技術文件翻譯、新聞╱報紙翻譯、雜誌翻譯"
176,"應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
177,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
178,"上班族、應屆畢業生、日間就讀中、研發替代役、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
179,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
180,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
181,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 "," 不拘 "," 不拘 "
182,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 日文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 "," 不拘 "," 不拘 "
183,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
184,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 不拘 "," 不拘 "," 泰文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 "," 不拘 ","文書處理╱排版能力、電話接聽與人員接待事項、行銷製作物規劃與執行、提案與簡報技巧、市場調查企劃與執行、市場調查資料分析與報告撰寫、廣告設計概念"
185,"上班族、應屆畢業生、日間就讀中、外籍人士、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
186,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
187,"上班族、應屆畢業生、日間就讀中、外籍人士、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
188,"上班族、應屆畢業生、日間就讀中、外籍人士、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
189,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 印尼文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 "," 不拘 "," 不拘 "
190,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 日文 -- 聽 /中等、說 /中等、讀 /精通、寫 /中等 "," 不拘 "," 不拘 "
191,"上班族、應屆畢業生、日間就讀中、外籍人士、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
192,"上班族、應屆畢業生、日間就讀中、夜間就讀中、中壯齡 、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 ","品牌行銷管理、網路活動規劃與執行、社群媒體經營管理"
193,"應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
194,"應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
195,"上班族、應屆畢業生、日間就讀中、外籍人士、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  泰文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
196,"上班族、應屆畢業生、日間就讀中、外籍人士、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
197,"上班族、應屆畢業生、日間就讀中、外籍人士、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 俄文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
198,"應屆畢業生、日間就讀中、外籍人士、二度就業、學生實習"," 不拘 "," 專科、大學、碩士 "," 英美語文相關 "," 不拘 "," 不拘 "," 不拘 "
199,"應屆畢業生、日間就讀中、夜間就讀中、外籍人士、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、PowerPoint、Word"," 不拘 "
200,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 台語 -- 略懂 "," 不拘 "," 不拘 "
201,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 不拘 ","Excel、PowerPoint","文書處理╱排版能力、報表彙整與管理、市場調查資料分析與報告撰寫"
202,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
203,"應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 高中、專科、大學、碩士 "," 不拘 "," 不拘 ","Excel、PowerPoint、Word、Premiere","新聞╱報紙翻譯"
204,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
205,"學生實習"," 不拘 "," 高中以上 "," 大眾傳播學科類、體育相關、電影藝術相關 "," 中文 -- 聽 /精通、說 /中等、讀 /精通、寫 /精通  英文 -- 聽 /精通、說 /略懂、讀 /精通、寫 /略懂 ","Mac OS、Windows 8、Adobe Acrobat、Internet Explorer、Word、After Effects、Premiere、Adobe Photoshop","行銷製作物規劃與執行、異業合作規劃與執行、品牌知名度推廣、顧客關係管理、社群媒體經營管理、廣告效益評估、各式影片剪接後製作業、執行影片拍攝作業、運動評估與5Q"
206,"外籍人士、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 法文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /中等 "," 不拘 "," 不拘 "
207,"外籍人士、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 阿拉伯文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 "," 不拘 "," 不拘 "
208,"外籍人士、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 西班牙文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /中等 "," 不拘 "," 不拘 "
209,"學生實習"," 不拘 "," 高中以上 "," 語文及人文學科類、大眾傳播學科類、體育相關 "," 中文 -- 聽 /精通、說 /中等、讀 /精通、寫 /精通  英文 -- 聽 /精通、說 /略懂、讀 /精通、寫 /略懂 ","Mac OS、Windows 8、Adobe Acrobat、Excel、Internet Explorer、PowerPoint、Word、Adobe Photoshop","行銷製作物規劃與執行、異業合作規劃與執行、品牌知名度推廣、顧客關係管理、社群媒體經營管理、公關新聞稿撰寫與報導、廣告效益評估、新聞╱報紙翻譯、運動評估與5Q"
210,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 碩士以上 "," 不拘 "," 不拘 ","Excel、Word"," 不拘 "
211,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 1年以上 "," 不拘 "," 不拘 "," 印尼文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
212,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 1年以上 "," 大學 "," 不拘 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 ","Excel、PowerPoint、Word、Adobe Photoshop、Illustrator","行銷製作物規劃與執行、提案與簡報技巧、網路活動規劃與執行、社群媒體經營管理、廣告企劃案╱文案撰寫、廣告創意發想與提案"
213,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學、碩士 "," 大眾傳播學科類、語文及人文學科類 "," 不拘 "," 不拘 ","文書處理╱排版能力、文件檔案資料處理、轉換及整合工作"
214,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 1年以上 "," 大學以上 "," 不拘 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Excel、PowerPoint、Word"," 不拘 "
215,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
216,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
217,"上班族、應屆畢業生、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 1年以上 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
218,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 日文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
219,"學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Adobe Photoshop、Illustrator"," 不拘 "
220,"上班族、應屆畢業生、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
221,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /精通、說 /中等、讀 /精通、寫 /中等 "," 不拘 "," 不拘 "
222,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
223,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 語言學相關、其他外國語文相關 "," 馬來文 -- 聽 /精通、說 /中等、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
224,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 語言學相關、其他外國語文相關 "," 日文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
225,"學生實習"," 不拘 "," 大學以上 "," 心理學相關、社會學相關、其他經社心理相關 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Word"," 不拘 "
226,"外籍人士、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /中等、說 /中等、讀 /中等、寫 /略懂 "," 不拘 "," 不拘 "
227,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、中壯齡 、中高齡 、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
228,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
229,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 日文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
230,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 德文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
231,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 韓文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
232,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 日文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
233,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  中文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  越文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
234,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  越文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、PowerPoint、Word"," 不拘 "
235,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 大學 "," 新聞學相關、大眾傳播學相關、廣播電視相關 "," 不拘 ","Adobe Photoshop","提案與簡報技巧、社群媒體經營管理"
236,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、學生實習"," 不拘 "," 大學以上 "," 數學及電算機科學學科類、自然科學學科類 "," 不拘 ","中文打字50~75、英文打字50~75"," 不拘 "
237,"上班族、應屆畢業生、日間就讀中、夜間就讀中、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
238,"日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
239,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
240,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 2年以上 "," 專科以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
241,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學 "," 不拘 "," 不拘 ","Excel、PowerPoint、Word"," 不拘 "
242,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 日文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Word"," 不拘 "
243,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Windows 7、Windows 8、Internet Explorer、Outlook、Word、中文打字50~75、英文打字100~125"," 不拘 "
244,"應屆畢業生、日間就讀中、學生實習"," 1年以上 "," 大學、碩士 "," 不拘 "," 日文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、Outlook、PowerPoint、Word","技術文件翻譯、書籍翻譯、新聞╱報紙翻譯"
245,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
246,"上班族、應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
247,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 1年以上 "," 專科以上 "," 不拘 "," 日文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
248,"上班族、應屆畢業生、日間就讀中、學生實習"," 不拘 "," 大學 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
249,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 專科以上 "," 不拘 "," 英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Word"," 不拘 "
250,"學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 英文 -- 聽 /精通、說 /中等、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
251,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 日文 -- 聽 /中等、說 /中等、讀 /精通、寫 /中等 ","Word、中文打字20~50","書籍翻譯、新聞╱報紙翻譯、雜誌翻譯"
252,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、學生實習"," 不拘 "," 大學以上 "," 大眾傳播學科類、藝術學科類 "," 不拘 ","Word、Adobe InDesign、After Effects、Premiere、Adobe Photoshop、Illustrator","色彩調配設計、插畫表現技巧"
253,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 專科、大學、碩士 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Excel、PowerPoint、Word"," 不拘 "
254,"上班族、應屆畢業生、日間就讀中、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 1年以上 "," 大學以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 "," 不拘 "," 不拘 "
255,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 不拘 "," 不拘 "," 不拘 "
256,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
257,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通  英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通 "," 不拘 "," 不拘 "
258,"上班族、應屆畢業生、日間就讀中、夜間就讀中、研發替代役、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 高中以上 "," 不拘 "," 英文 -- 聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂 "," 不拘 "," 不拘 "
259,"應屆畢業生、日間就讀中、夜間就讀中、學生實習"," 不拘 "," 大學、碩士 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等  日文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 "," 不拘 "," 不拘 "
260,"應屆畢業生、夜間就讀中、外籍人士、原住民 、二度就業、學生實習"," 不拘 "," 大學、碩士 "," 英美語文相關、其他外國語文相關 "," 英文 -- 聽 /中等、說 /中等、讀 /精通、寫 /精通  中文 -- 聽 /精通、說 /精通、讀 /精通、寫 /精通 ","Adobe Acrobat、FrameMaker、Adobe InDesign"," 不拘 "
261,"應屆畢業生、日間就讀中、學生實習"," 不拘 "," 大學以上 "," 不拘 "," 英文 -- 聽 /中等、說 /中等、讀 /中等、寫 /中等 ","Linux、Python"," 不拘 "
